split,method,attack,seed,attacker,rounds,seconds,balanced_accuracy,accuracy,macro_f1,rare_macro_f1,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,to_target_5,to_target_6,to_target_rare,specialist_weight_5,specialist_fedavg_weight,attacker_weight_5,attacker_fedavg_weight,specialist_weight_6,attacker_weight_6,specialist_trust_5_r15,specialist_trust_5_final,attacker_trust_5_final,attacker_trust_5_max,specialist_trust_6_r15,specialist_trust_6_final,attacker_trust_6_final,attacker_trust_6_max
s1,earn,none,43,-1,100,11.67,0.5455578117345129,0.6795698924731183,0.5491345670601261,0.5852492028863903,0.6107226107226107,0.8206485771012575,0.6138107416879796,0.36823104693140796,0.4591651542649728,0.4576271186440678,0.7128712871287128,0.35,0.16363636363636364,0.21153846153846154,0.18691588785046728,0.16038504003323006,0.14470075818680433,,,0.14689341535244835,,0.053125,1.3732490638087373e-27,,,0.075,5.426312573166105e-21,,
s1,earn,none,44,-1,100,10.28,0.5473128966502069,0.6802150537634408,0.5504077099073575,0.6106729316999496,0.5929203539823009,0.8195356986421375,0.6443381180223285,0.3458646616541353,0.4638447971781305,0.5084745762711864,0.7128712871287128,0.3154121863799283,0.16363636363636364,0.17307692307692307,0.16822429906542055,0.16036183622865705,0.14470075818680433,,,0.16031982703134406,,0.034374999999999996,2.44140625e-05,,,0.5,1.2790137892272784e-14,,
s1,earn_no_blend,A1,42,4,100,10.19,0.5367757491321344,0.6858064516129032,0.5523233636358033,0.5708729472774416,0.6182669789227166,0.8207295373665481,0.6433677521842732,0.3741496598639456,0.46348061316501354,0.449438202247191,0.6923076923076923,0.35684647302904565,0.23636363636363636,0.21153846153846154,0.22429906542056074,0.1325743739450633,0.14470075818680433,0.08800264423975007,0.035220734527074256,0.14838188728523868,0.05336286856555332,0.00014648437500000002,3.786532345060857e-30,0.37684135437703714,0.5536827087540743,0.001171875,5.230463345977397e-27,0.03772608494644242,0.18281250000000002
s1,earn_no_blend,A1,43,4,100,9.89,0.5388708723043343,0.678494623655914,0.5417028698126012,0.5557707828894269,0.6117237376668602,0.8182019977802442,0.6204013377926422,0.3642611683848797,0.46003552397868563,0.4067796610169492,0.7047619047619048,0.3474576271186441,0.2,0.21153846153846154,0.205607476635514,0.1362741936083349,0.14470075818680433,0.07985724623342702,0.035220734527074256,0.14995066609333293,0.05398681161783199,0.001953125,5.048709793414476e-29,0.10408058223589628,0.4163223289435851,0.04375,1.1309109937248425e-27,0.11333706683765937,0.25725113153457646
s1,earn_no_blend,A1,44,4,100,9.83,0.5326511327929853,0.6819354838709677,0.54395944752458,0.5601183869774324,0.5922208281053952,0.8187417509898812,0.6537567776917118,0.36900369003690037,0.4658008658008658,0.4339622641509434,0.6862745098039216,0.33191489361702126,0.2545454545454545,0.19230769230769232,0.22429906542056074,0.13911472984839843,0.14470075818680433,0.08003982104524196,0.035220734527074256,0.15222512132531357,0.054205277213100124,0.01875,4.846761401677896e-28,0.27076893074764646,0.5415378614952929,0.0625,7.107162081141603e-16,0.11299450115825568,0.2625
s1,earn_no_blend,A2,42,1,100,10.23,0.5117302935491754,0.6827956989247311,0.5352985813462865,0.5101754385964912,0.6143106457242583,0.8177559669863931,0.644119907763259,0.3713355048859935,0.46408839779005523,0.3466666666666667,0.6736842105263158,0.3504273504273504,0.2545454545454545,0.25,0.2523364485981308,0.15992117737003833,0.14470075818680433,0.17854896515462124,0.1700811958918105,0.15591928249005135,0.18544442039443387,0.0021484375,0.0016724605171760487,3.5340968553901327e-29,0.5,0.00390625,5.371827220193002e-27,0.02500000000000009,1.0
s1,earn_no_blend,A2,43,1,100,10.11,0.5262081903841258,0.683010752688172,0.5398161707183102,0.5406236275801494,0.6211180124223602,0.8208118412200045,0.6354249404289118,0.36774193548387096,0.46533713200379867,0.43478260869565216,0.6464646464646465,0.32684824902723736,0.2,0.25,0.22429906542056074,0.16178815116151035,0.14470075818680433,0.18082396325674444,0.1700811958918105,0.15813076138844656,0.18556656172554437,0.014062499999999999,0.0003906250120053358,2.423380700838948e-28,0.6,0.04375,1.1309109937248425e-27,3.725290298461915e-10,1.0
s1,earn_no_blend,A2,44,1,100,10.08,0.5308006093106439,0.6866666666666666,0.5471750258769423,0.5497200447928332,0.6207309766327141,0.8201536375960234,0.6607669616519174,0.38162544169611307,0.47079646017699117,0.44680851063829785,0.6526315789473685,0.32388663967611336,0.18181818181818182,0.25,0.21495327102803738,0.1621956554094508,0.14470075818680433,0.17861987099817878,0.1700811958918105,0.16822813635490363,0.1899694684864843,0.01875,0.10375981330904716,4.846761401677896e-28,0.7999999999999999,0.5,3.1019272970738537e-26,0.006481933780014515,1.0
s1,earn_no_blend,A3,42,4,100,9.79,0.5392129396166093,0.6868817204301075,0.5547051882073551,0.5835571162982855,0.6245654692931634,0.8218327046816064,0.6411716842961758,0.35986159169550175,0.4594594594594595,0.46808510638297873,0.6990291262135923,0.36363636363636365,0.21818181818181817,0.21153846153846154,0.21495327102803738,0.15763979782854892,0.14470075818680433,0.036958377427166386,0.035220734527074256,0.1498472819455598,0.03440640402686171,0.0021484375,5.960674799576627e-09,0.0,0.0,0.00390625,5.960464477539063e-09,0.0,0.0
s1,earn_no_blend,A3,43,4,100,9.96,0.5386697081628615,0.6780645161290323,0.544113110432173,0.5878406022420424,0.6097560975609756,0.8193462897526502,0.6173469387755102,0.3404255319148936,0.455584872471416,0.4628099173553719,0.7128712871287128,0.33476394849785407,0.16363636363636364,0.21153846153846154,0.18691588785046728,0.16017313991651505,0.14470075818680433,0.03673478718973509,0.035220734527074256,0.15346568346789108,0.03403651379066357,0.014062499999999999,3.635071051258422e-28,0.0,0.0,0.04375,3.552822204987341e-16,0.0,0.0
s1,earn_no_blend,A3,44,4,100,9.84,0.5444587648444592,0.6802150537634408,0.5475785599029446,0.5961538461538461,0.5917085427135679,0.8181818181818182,0.6482649842271293,0.34814814814814815,0.4616709732988803,0.5,0.6923076923076923,0.3203463203463203,0.16363636363636364,0.17307692307692307,0.16822429906542055,0.15877124432529055,0.14470075818680433,0.03660187597104528,0.035220734527074256,0.16900667029784355,0.03301710934875299,0.01875,2.44140625e-05,0.0,0.0,0.5,2.935963321457916e-12,0.0,0.0
s1,earn_no_blend,none,42,-1,100,10.21,0.5392129396166093,0.6868817204301075,0.5547051882073551,0.5835571162982855,0.6245654692931634,0.8218327046816064,0.6411716842961758,0.35986159169550175,0.4594594594594595,0.46808510638297873,0.6990291262135923,0.36363636363636365,0.21818181818181817,0.21153846153846154,0.21495327102803738,0.15763979782854892,0.14470075818680433,,,0.1498472819455598,,0.0021484375,5.960674799576627e-09,,,0.00390625,5.960464477539063e-09,,
s1,earn_no_blend,none,43,-1,100,10.17,0.5386697081628615,0.6780645161290323,0.544113110432173,0.5878406022420424,0.6097560975609756,0.8193462897526502,0.6173469387755102,0.3404255319148936,0.455584872471416,0.4628099173553719,0.7128712871287128,0.33476394849785407,0.16363636363636364,0.21153846153846154,0.18691588785046728,0.16017313991651505,0.14470075818680433,,,0.15346568346789108,,0.014062499999999999,3.635071051258422e-28,,,0.04375,3.552822204987341e-16,,
s1,earn_no_blend,none,44,-1,100,9.98,0.5443329429825936,0.6804301075268817,0.547701225827895,0.5961538461538461,0.5895663104965431,0.8178829717291256,0.6492890995260664,0.34814814814814815,0.4640692640692641,0.5,0.6923076923076923,0.3203463203463203,0.16363636363636364,0.17307692307692307,0.16822429906542055,0.15877124432529055,0.14470075818680433,,,0.16900667029784355,,0.01875,2.44140625e-05,,,0.5,2.935963321457916e-12,,
s1,earn_no_ledger,A1,42,4,100,10.03,0.5388634505039243,0.6849462365591398,0.5554959661848604,0.5764197109366109,0.6167349327091867,0.8201598579040853,0.6387771520514883,0.3711340206185567,0.4633699633699634,0.45977011494252873,0.693069306930693,0.38095238095238093,0.23636363636363636,0.21153846153846154,0.22429906542056074,0.1354796746165306,0.14470075818680433,0.08172986843299004,0.035220734527074256,0.14305688241939613,0.06491007064921712,0.00014648437500000002,3.786532345060857e-30,0.3756277045709301,0.5512554091418602,0.001171875,5.230463345977397e-27,0.08216146646778318,0.5
s1,earn_no_ledger,A1,43,4,100,9.87,0.5437829884096625,0.6797849462365592,0.547093121303061,0.5666666666666667,0.6137811233352635,0.8190687361419069,0.6184873949579832,0.36551724137931035,0.4601449275362319,0.42857142857142855,0.7047619047619048,0.366412213740458,0.2,0.21153846153846154,0.205607476635514,0.1381628315168466,0.14470075818680433,0.07601449658954648,0.035220734527074256,0.14562994977724852,0.06226691116618488,0.001953125,5.048709793414476e-29,0.10408048658074753,0.41632194632299013,0.04375,1.1309109937248425e-27,0.11336847049484029,0.44999999999999996
s1,earn_no_ledger,A1,44,4,100,9.92,0.5331231287703808,0.68,0.5415382297847952,0.5621848739495798,0.5924050632911393,0.8185209567698047,0.646875,0.3595505617977528,0.46684350132625996,0.4380952380952381,0.6862745098039216,0.3237410071942446,0.2545454545454545,0.19230769230769232,0.22429906542056074,0.13874114449391128,0.14470075818680433,0.07807462486823095,0.035220734527074256,0.14783177878115278,0.0641864486894829,0.002734375,7.068193710780265e-29,0.2707676898611259,0.5415353797222519,0.0625,8.673617703001463e-20,0.1134907646432297,0.48749999999999993
s1,earn_no_ledger,A2,42,1,100,10.14,0.5167866410358306,0.6819354838709677,0.5378089613777958,0.5149242970439798,0.6142191142191142,0.8175932127707077,0.6367157242447715,0.3708609271523179,0.4695977549111319,0.3561643835616438,0.6736842105263158,0.36363636363636365,0.2545454545454545,0.25,0.2523364485981308,0.16396509953454103,0.14470075818680433,0.1763473055270924,0.1700811958918105,0.153401221940347,0.19113958436676032,0.0296875,0.001733622246868477,9.491574411619214e-28,0.5,0.0078125,5.573775611929581e-27,0.025403595158792314,1.0
s1,earn_no_ledger,A2,43,1,100,10.09,0.5308278408446193,0.6827956989247311,0.5451397183047335,0.5487528344671202,0.6183249016301293,0.8197530864197531,0.6330128205128205,0.3737704918032787,0.47092469018112487,0.4444444444444444,0.6530612244897959,0.34782608695652173,0.2,0.25,0.22429906542056074,0.16282073499296704,0.14470075818680433,0.1787001205242975,0.1700811958918105,0.15650312277429962,0.19388282123861128,0.053125,0.0040104166139386666,3.635071051258422e-28,0.8999999999999999,0.075,1.9387045606711585e-27,0.056300369114615056,1.0
s1,earn_no_ledger,A2,44,1,100,10.25,0.5332206828253945,0.6851612903225807,0.5502244524860634,0.560556464811784,0.6225961538461539,0.8208719222950079,0.6492537313432836,0.391304347826087,0.46808510638297873,0.46153846153846156,0.6595744680851063,0.32857142857142857,0.18181818181818182,0.23076923076923078,0.205607476635514,0.16287778782318166,0.14470075818680433,0.17741902948568852,0.1700811958918105,0.16402144399921043,0.19526585954654369,0.034374999999999996,0.1037602547582668,2.4233807008389483e-27,0.8999999999999999,0.5,3.1019272970738537e-26,0.11343994289677549,1.0
